	user	sex	age	user_common_1grams	user_common_2grams	user_common_3grams	user_age_18_24_ngrams	user_age_25_34_ngrams	user_age_35_49_ngrams	user_age_50_64_ngrams	user_age_65_xx_ngrams	user_gender_male_ngrams	user_gender_female_ngrams	avr_mentions_x	avr_punctuation_x	avr_text_size_x	avr_starts_with_capital_x	avr_ends_with_punctuation_x	avr_capitals_x	avr_words_count_x	vocabulary_richness_x	avr_mentions_y	avr_punctuation_y	avr_text_size_y	avr_starts_with_capital_y	avr_ends_with_punctuation_y	avr_capitals_y	avr_words_count_y	vocabulary_richness_y	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	,	.	)	(	:	$
13	11bc4f9bbb9a6a7f1e990281c7e4b29d	MALE	"25-34
"	0.583	0.757	0.79	1.101	1.3030000000000002	1.214	1.157	0.743	1.264	1.173	0	0	0	0	0	0	0	0	0.799	3.3480000000000003	84.083	0.57	0.547	0	0.009000000000000001	21.509009009009013	0.659	0.22899999999999998	0.7709999999999999	0.019	0.004	1.045	0.971	0.039	0.026000000000000002	0.0	0.111	2.262	0.423	1.171	0.013000000000000001	0.01	0.0	0.784	0.166	0.78	0.017	0.004	0.034	0.006999999999999999	0.23800000000000002	0.042	0.42200000000000004	0.325	0.276	0.109	0.33799999999999997	0.307	0.023	0.040999999999999995	0.001	0.069	0.311	1.4780000000000002	0.285	0.02	0.912	0.022000000000000002
14	0dc5cd49689cd42b3b9e0786b59165bc	FEMALE	"35-49
"	0.752	0.9059999999999999	0.9359999999999999	1.7530000000000001	1.886	1.939	1.84	1.102	1.886	1.98	0	0	0	0	0	0	0	0	0.032	2.844	137.22299999999998	0.978	0.988	0	0.021	45.141065830721004	0.68	0.40299999999999997	1.5019999999999998	0.033	0.006999999999999999	1.5630000000000002	1.099	0.133	0.067	0.0	0.136	3.625	1.547	2.555	0.049	0.001	0.0	0.616	0.255	0.337	0.028999999999999998	0.009000000000000001	0.11	0.0	0.429	0.0	0.575	0.18600000000000003	0.865	0.309	0.602	0.789	0.021	0.042	0.0	0.075	0.20199999999999999	0.7879999999999999	0.017	0.017	2.119	0.03
15	41c74bff447d5397d817074168496fa9	FEMALE	"50-64
"	0.8105590062111802	0.903726708074534	0.9316770186335404	1.3757763975155282	1.4347826086956519	1.4689440993788818	1.5869565217391304	1.0248447204968945	1.4285714285714286	1.5652173913043481	0	0	0	0	0	0	0	0	0.5652173913043478	2.459627329192547	98.07453416149069	0.7391304347826086	0.4596273291925466	0	0.059006211180124224	0.0	0.7826086956521741	0.2111801242236025	0.6521739130434783	0.006211180124223602	0.0	0.9503105590062112	0.6335403726708074	0.012422360248447204	0.006211180124223602	0.0	0.037267080745341616	1.9627329192546583	0.3975155279503105	3.1552795031055902	0.012422360248447204	0.018633540372670808	0.0	0.13664596273291926	0.08695652173913042	0.14906832298136646	0.0	0.006211180124223602	0.043478260869565216	0.0	0.16770186335403728	0.012422360248447204	0.2981366459627329	0.12422360248447205	0.2795031055900621	0.08695652173913042	0.14285714285714285	0.16149068322981364	0.006211180124223602	0.018633540372670808	0.0	0.049689440993788817	0.19254658385093168	0.2422360248447205	0.024844720496894408	0.024844720496894408	1.1677018633540373	0.018633540372670808
16	21a3849c161a739c6c7b557ca39ea04e	FEMALE	"65-xx
"	1.9469696969696968	2.2424242424242418	2.303030303030303	3.196969696969697	3.4696969696969697	3.5075757575757582	3.4696969696969697	4.068181818181818	3.462121212121212	3.537878787878788	0	0	0	0	0	0	0	0	0.4772727272727273	2.484848484848485	125.59848484848484	0.8712121212121212	0.5	0	0.06818181818181818	75.23277467411546	0.9242424242424242	0.30303030303030304	0.6590909090909091	0.0	0.0	1.318181818181818	0.5909090909090909	0.007575757575757577	0.0	0.0	0.045454545454545456	2.037878787878788	0.3560606060606061	3.878787878787879	0.030303030303030307	0.0	0.0	0.30303030303030304	0.16666666666666666	0.2954545454545455	0.015151515151515154	0.0	0.08333333333333333	0.0	0.2954545454545455	0.007575757575757577	0.4393939393939394	0.17424242424242425	0.3333333333333333	0.11363636363636365	0.11363636363636365	0.14393939393939395	0.0	0.030303030303030307	0.0	0.05303030303030303	0.08333333333333333	0.44696969696969696	0.022727272727272728	0.030303030303030307	1.318181818181818	0.007575757575757577
17	81fd1684d9e48e7dfb3f389e4f0781db	FEMALE	"25-34
"	0.5295295295295295	0.7367367367367368	0.7797797797797797	1.0510510510510511	1.1601601601601599	1.0910910910910911	1.038038038038038	0.7607607607607607	1.0890890890890892	1.1641641641641642	0	0	0	0	0	0	0	0	0.24024024024024024	2.6336336336336337	85.32932932932933	0.8318318318318318	0.4234234234234234	0	0.02002002002002002	47.390396659707726	0.6736736736736737	0.11511511511511513	0.8508508508508509	0.006006006006006006	0.001001001001001001	0.7847847847847848	0.6626626626626627	0.018018018018018014	0.038038038038038034	0.0	0.08008008008008008	1.7497497497497498	0.2752752752752753	2.5045045045045047	0.015015015015015015	0.004004004004004004	0.0	0.7917917917917918	0.2122122122122122	0.4034034034034034	0.004004004004004004	0.002002002002002002	0.13713713713713713	0.0	0.21021021021021025	0.014014014014014014	0.5575575575575575	0.35035035035035034	0.23823823823823825	0.1021021021021021	0.22922922922922925	0.2062062062062062	0.009009009009009007	0.06606606606606606	0.0	0.03203203203203203	0.3123123123123123	1.2052052052052051	0.07107107107107108	0.02902902902902903	1.043043043043043	0.002002002002002002
18	a837091210532f5e37916bba89654b2d	MALE	"50-64
"	0.667	0.758	0.773	1.455	1.607	1.656	1.7630000000000001	0.978	1.693	1.6369999999999998	0	0	0	0	0	0	0	0	0.027000000000000003	1.801	110.552	0.9470000000000001	0.023	0	0.015	57.340473003123606	0.341	0.151	0.45	0.004	0.002	0.872	0.247	0.013999999999999999	0.018000000000000002	0.0	0.032	0.426	0.20800000000000002	4.849	0.062	0.0	0.0	0.069	0.039	0.079	0.004	0.002	0.009000000000000001	0.001	0.225	0.002	0.15	0.042	0.191	0.037000000000000005	0.052000000000000005	0.16699999999999998	0.005	0.023	0.0	0.06	0.138	0.129	0.022000000000000002	0.024	1.389	0.019
19	07d5234843a6d62ae0db4dbcca854c43	FEMALE	"35-49
"	0.7071583514099783	0.920824295010846	0.9425162689804772	1.424078091106291	1.5509761388286334	1.5661605206073752	1.4772234273318872	0.975054229934924	1.5162689804772234	1.60412147505423	0	0	0	0	0	0	0	0	0.5715835140997829	3.605206073752712	109.67787418655098	0.6084598698481561	0.5911062906724512	0	0.01843817787418655	52.47208931419458	0.9631236442516268	0.3329718004338395	0.8459869848156182	0.014099783080260303	0.009761388286334056	1.1973969631236443	0.8145336225596529	0.026030368763557483	0.01843817787418655	0.0010845986984815619	0.08676789587852493	1.980477223427332	0.7928416485900217	2.837310195227765	0.028199566160520606	0.008676789587852495	0.0	0.7288503253796096	0.23969631236442515	0.4555314533622561	0.008676789587852495	0.005422993492407809	0.0596529284164859	0.005422993492407809	0.2418655097613883	0.02386117136659436	0.4425162689804773	0.18872017353579176	0.2418655097613883	0.11388286334056402	0.5553145336225597	0.2928416485900217	0.02169197396963124	0.055314533622559656	0.0	0.0650759219088937	0.42082429501084606	0.9175704989154012	0.15292841648590022	0.09002169197396963	1.6550976138828633	0.005422993492407809
20	36b2593435e1bed13eb138c1973c13ed	MALE	"50-64
"	0.8494382022471909	1.1775280898876404	1.231460674157303	1.7134831460674158	1.82247191011236	1.8494382022471907	1.8797752808988764	1.201123595505618	1.8382022471910116	1.8584269662921349	0	0	0	0	0	0	0	0	0.8314606741573034	3.6460674157303368	121.88988764044943	0.6943820224719102	0.6584269662921348	0	0.0202247191011236	54.728074473297404	0.995505617977528	0.2550561797752809	1.1786516853932585	0.01460674157303371	0.0022471910112359553	1.5303370786516854	0.8337078651685393	0.025842696629213482	0.033707865168539325	0.0	0.149438202247191	2.682022471910112	0.6764044943820224	1.895505617977528	0.025842696629213482	0.0044943820224719105	0.0	0.5988764044943821	0.3235955056179775	0.3696629213483146	0.012359550561797751	0.005617977528089888	0.10112359550561796	0.0	0.3303370786516854	0.01460674157303371	0.6123595505617978	0.20898876404494385	0.3651685393258427	0.15393258426966291	0.298876404494382	0.4168539325842697	0.02134831460674157	0.14831460674157304	0.0	0.12471910112359552	0.3393258426966292	1.7359550561797752	0.010112359550561795	0.010112359550561795	1.050561797752809	0.010112359550561795
21	084693fa3e344e2b5adde98331f2f549	FEMALE	"50-64
"	1.0546075085324231	1.3259385665529009	1.3737201365187712	1.8293515358361772	1.9709897610921499	1.9726962457337884	2.008532423208191	1.2781569965870307	1.9641638225255973	2.0238907849829357	0	0	0	0	0	0	0	0	0.9761092150170648	2.8071672354948807	93.52901023890786	0.6109215017064846	0.4556313993174062	0	0.023890784982935155	58.29694323144105	0.6143344709897611	0.18600682593856652	0.7389078498293515	0.008532423208191127	0.006825938566552901	1.1996587030716723	0.6723549488054608	0.022184300341296932	0.03071672354948805	0.0	0.1075085324232082	2.034129692832765	0.5767918088737202	1.5597269624573378	0.013651877133105802	0.013651877133105802	0.0	0.5784982935153583	0.20477815699658705	0.4197952218430034	0.01877133105802048	0.0034129692832764505	0.05290102389078498	0.0034129692832764505	0.3924914675767918	0.01877133105802048	0.5819112627986348	0.18088737201365188	0.3361774744027304	0.13310580204778158	0.3020477815699659	0.2337883959044369	0.013651877133105802	0.07508532423208192	0.0	0.08020477815699659	0.25597269624573377	1.2764505119453924	0.03754266211604096	0.025597269624573375	0.8378839590443686	0.013651877133105802
22	44831f81bb84afa6999392849b85b4f4	FEMALE	"35-49
"	2.3142857142857145	2.5619047619047617	2.619047619047619	3.638095238095238	3.8952380952380947	4.066666666666666	4.0285714285714285	2.704761904761905	4.019047619047618	4.066666666666666	0	0	0	0	0	0	0	0	0.5904761904761905	1.6666666666666667	143.04761904761904	0.6190476190476191	0.19047619047619047	0	0.11428571428571427	75.0	0.4761904761904762	0.2380952380952381	0.580952380952381	0.0	0.009523809523809523	1.3904761904761904	0.6952380952380952	0.0380952380952381	0.009523809523809523	0.0	0.047619047619047616	1.4190476190476191	0.5428571428571428	3.6	0.08571428571428573	0.0	0.0	0.08571428571428573	0.09523809523809523	0.1238095238095238	0.01904761904761905	0.0	0.028571428571428567	0.0	0.2571428571428571	0.0	0.21904761904761905	0.01904761904761905	0.4095238095238095	0.047619047619047616	0.17142857142857146	0.2761904761904762	0.0	0.0380952380952381	0.0	0.0380952380952381	0.2761904761904762	0.3047619047619048	0.057142857142857134	0.057142857142857134	0.8761904761904762	0.0380952380952381
23	60959f926480ec1e4a3c8c41071779a1	FEMALE	"50-64
"	1.425	1.5375	1.5375	2.0375	2.1875	2.2	2.225	1.7	2.2	2.2375	0	0	0	0	0	0	0	0	1.775	2.95	104.175	0.525	0.275	0	0.1375	0.0	0.55	0.275	0.575	0.0	0.15	1.15	0.65	0.025	0.025	0.0	0.025	2.425	0.55	1.775	0.0	0.0	0.0	0.15	0.025	0.1	0.025	0.0	0.0	0.0	0.15	0.0	0.225	0.0	0.125	0.075	0.15	0.25	0.0	0.025	0.0	0.025	0.575	0.625	0.05	0.025	1.15	0.025
24	8d3d3a9d09bea220b5a99945f57c2910	FEMALE	"25-34
"	0.6990000000000001	0.968	1.0070000000000001	1.475	1.655	1.5819999999999999	1.495	0.9059999999999999	1.5719999999999998	1.6480000000000001	0	0	0	0	0	0	0	0	0.7170000000000001	3.202	89.20299999999996	0.423	0.508	0	0.013000000000000001	50.53449951409134	0.9640000000000001	0.154	1.031	0.018000000000000002	0.002	1.273	0.903	0.027000000000000003	0.026000000000000002	0.0	0.14300000000000002	2.31	0.605	1.415	0.003	0.016	0.0	1.37	0.29	0.884	0.034	0.0	0.08800000000000001	0.0	0.36200000000000004	0.08	0.7659999999999999	0.308	0.433	0.203	0.644	0.40299999999999997	0.044000000000000004	0.095	0.0	0.115	0.43700000000000006	1.331	0.10400000000000001	0.011000000000000001	0.7659999999999999	0.0
25	9f66d67322dbc62a5b6ff42867bc3fe1	MALE	"35-49
"	1.2073394495412844	1.3963302752293578	1.4256880733944954	2.4642201834862387	2.7174311926605506	2.845871559633028	2.7119266055045865	1.6642201834862385	2.812844036697248	2.719266055045872	0	0	0	0	0	0	0	0	0.4568807339449542	2.020183486238532	133.15229357798165	0.4311926605504587	0.3779816513761468	0	0.02935779816513762	66.0086663456909	0.5339449541284403	0.2	0.7779816513761468	0.020183486238532108	0.007339449541284405	1.6642201834862385	1.1761467889908257	0.049541284403669734	0.027522935779816515	0.0	0.1614678899082569	2.192660550458716	0.8990825688073395	1.6183486238532108	0.011009174311926606	0.0018348623853211012	0.0	0.4844036697247706	0.13394495412844035	0.4880733944954129	0.01834862385321101	0.0036697247706422025	0.031192660550458717	0.0	0.3211009174311927	0.012844036697247707	0.5137614678899083	0.13944954128440368	0.3394495412844037	0.24036697247706426	0.3577981651376147	0.2715596330275229	0.045871559633027525	0.08623853211009175	0.0	0.06972477064220184	0.25137614678899084	0.5376146788990825	0.1669724770642202	0.1559633027522936	0.4825688073394496	0.012844036697247707
26	52d582497ed56183efaf715e3988b628	FEMALE	"35-49
"	1.0576923076923077	1.1730769230769231	1.1923076923076923	1.7115384615384617	1.7884615384615383	1.8461538461538465	1.6923076923076923	1.4230769230769231	1.7884615384615383	1.8461538461538465	0	0	0	0	0	0	0	0	0.9230769230769232	2.6923076923076925	109.07692307692308	0.7692307692307693	0.5384615384615384	0	0.3269230769230769	0.0	0.38461538461538464	0.19230769230769232	0.8076923076923077	0.0	0.3461538461538461	0.7692307692307693	0.8461538461538461	0.0	0.038461538461538464	0.0	0.07692307692307693	2.3461538461538463	0.4615384615384616	2.3461538461538463	0.0	0.0	0.0	0.1153846153846154	0.07692307692307693	0.2692307692307692	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.2307692307692308	0.1153846153846154	0.07692307692307693	0.038461538461538464	0.07692307692307693	0.19230769230769232	0.0	0.07692307692307693	0.0	0.038461538461538464	0.2692307692307692	0.19230769230769232	0.15384615384615385	0.2692307692307692	1.4615384615384617	0.0
