	user	sex	age	avr_age_user_1grams	avr_age_user_2grams	avr_age_user_3grams	avr_sex_user_1grams	avr_sex_user_2grams	avr_sex_user_3grams
72	b4f536c8c69f0fa770a87a84df93ff00	FEMALE	"35-49
"	0.689	0.098	0.018	0.69	0.103	0.0
73	4271744f41e075073f75870f64e15ed9	FEMALE	"25-34
"	0.4847870182555781	0.12271805273833672	0.06288032454361055	0.4766734279918864	0.09634888438133875	0.0
74	5041977a41240fa87c06e5d98500921a	FEMALE	"50-64
"	1.125	0.0625	0.020833333333333332	1.1458333333333333	0.10416666666666667	0.0
75	15510d987ae1b8906090db1a62efc5f0	MALE	"35-49
"	0.26194398682042835	0.04942339373970346	0.004942339373970346	0.2685337726523888	0.08731466227347612	0.0
76	01af1cc8a0aad1ba7d237d1144338bc6	FEMALE	"25-34
"	0.6275773195876289	0.14175257731958762	0.014175257731958763	0.5992268041237113	0.1211340206185567	0.0
77	49bdb7f4175a6af1a20fb87610e938dd	MALE	"35-49
"	0.679	0.123	0.009	0.699	0.135	0.0
78	c330c997feb912afba713bad6bba2dcb	FEMALE	"25-34
"	1.042857142857143	0.24285714285714285	0.2	1.0142857142857142	0.18571428571428572	0.0
79	da0d0e3527b931bb0bc6f5435003ea2a	MALE	"25-34
"	0.552	0.152	0.012	0.527	0.13	0.0
80	7ef4b07863703ef906a27c6cc1ef2cf1	MALE	"25-34
"	0.7090909090909091	0.09848484848484848	0.012121212121212121	0.7439393939393939	0.11363636363636363	0.0
81	a959267774764d936d94ee292e992fa0	FEMALE	"35-49
"	1.2333333333333334	0.16666666666666666	0.0	1.2	0.1	0.0
82	ebe3d72e3e5ee4a2bb39ebe437ad1235	FEMALE	"35-49
"	0.0	0.0	0.0	0.0	0.0	0.0
83	2a51019ad188fecb32cc429c4b4895ed	MALE	"50-64
"	1.2586558044806517	0.21384928716904278	0.014256619144602852	1.2871690427698574	0.23014256619144602	0.0
84	15bfa35315fb53d6d2116e103e744db2	MALE	"35-49
"	0.8326446280991735	0.08264462809917356	0.002066115702479339	0.8367768595041323	0.11363636363636363	0.0
85	361a5b6f327d74344f0f8c4cd7c27970	MALE	"25-34
"	0.38372093023255816	0.06540697674418605	0.01744186046511628	0.38372093023255816	0.06540697674418605	0.0
86	a69ad6efd8ad2bdd8f82cff2a211246c	MALE	"18-24
"	0.7865566037735849	0.27240566037735847	0.1320754716981132	0.777122641509434	0.18278301886792453	0.0
87	74e478007dff9ad57d9457ad742d56af	MALE	"35-49
"	0.651	0.116	0.007	0.665	0.128	0.0
88	6904623191a2ed14d61525633a5f5745	MALE	"35-49
"	0.6286644951140065	0.08794788273615635	0.009771986970684038	0.6465798045602605	0.09609120521172639	0.0
89	94caf93e855189a05d5b447b0a283b97	MALE	"35-49
"	0.48598130841121495	0.07476635514018691	0.007009345794392523	0.5023364485981309	0.11682242990654206	0.0
90	5d37a3f93178969523645e39a0cc8765	MALE	"35-49
"	0.714	0.13	0.007	0.729	0.153	0.0
91	15da7a31e797260960cbf04350085241	FEMALE	"25-34
"	1.0526315789473684	0.10526315789473684	0.07894736842105263	1.0526315789473684	0.09210526315789473	0.0
92	ef8f4e9239e3511c06872ab3cd2f353d	MALE	"35-49
"	0.528	0.12	0.037	0.517	0.106	0.0
93	6a377f646423ce1136bce7906e225e6a	FEMALE	"35-49
"	1.4516129032258065	0.1935483870967742	0.0	1.4516129032258065	0.1935483870967742	0.0
94	d06938831492a48c70d30cebf98f7376	FEMALE	"25-34
"	0.643	0.135	0.006	0.629	0.124	0.0
95	439c1284e6c3d9000f1ac2ac4df45641	FEMALE	"35-49
"	0.748	0.148	0.007	0.753	0.158	0.0
96	8de2105c1c2af55efadd26c38d57a6d7	FEMALE	"35-49
"	1.155	0.095	0.025	1.135	0.085	0.0
97	1615a8f53c2f674adbec6829fa99e52e	MALE	"35-49
"	0.675	0.123	0.025	0.676	0.121	0.0
98	5c23cde33163f2ad77c2e7a63814811b	FEMALE	"35-49
"	0.661	0.14	0.018	0.669	0.168	0.0
99	54ae8d1820c6f6c78ca29313dc0c0428	FEMALE	"35-49
"	1.0256410256410255	0.10256410256410256	0.0	1.0128205128205128	0.11538461538461539	0.0
100	960c08e2ef0351c0bb50e4a109246880	FEMALE	"25-34
"	0.9791666666666666	0.1111111111111111	0.020833333333333332	0.9652777777777778	0.09722222222222222	0.0
101	2b008cd4452e21f9e8ca50417c27de2a	MALE	"50-64
"	0.689	0.085	0.004	0.747	0.16	0.0
102	52aaad35ca8012830a81d2f5a0799df7	FEMALE	"25-34
"	0.7676348547717843	0.1950207468879668	0.11203319502074689	0.7800829875518672	0.17012448132780084	0.0
103	415e74d3bc6d91f2a623c34b596c1703	FEMALE	"50-64
"	1.4006309148264984	0.19558359621451105	0.04100946372239748	1.4700315457413249	0.22712933753943218	0.0
104	bdf01756be5835c7085edc652e5e166b	MALE	"35-49
"	1.0434173669467788	0.15126050420168066	0.0014005602240896359	1.0630252100840336	0.18907563025210083	0.0
105	5c7304d9543740c317a0d1e0b692b890	MALE	"35-49
"	0.6109660574412533	0.09530026109660575	0.006527415143603133	0.6331592689295039	0.1122715404699739	0.0
106	d320d1ee442f41642f67da69343c1b02	FEMALE	"35-49
"	0.7022132796780685	0.1579476861167002	0.022132796780684104	0.721327967806841	0.1841046277665996	0.0
107	d9ee6cc0a5712fbe4c4d06465ab5b939	MALE	"25-34
"	0.684331797235023	0.16705069124423963	0.016129032258064516	0.7211981566820277	0.16359447004608296	0.0
108	97876a6b94536deb4c5583f9a756ab72	MALE	"18-24
"	0.637	0.17	0.093	0.611	0.119	0.0
109	e1b03a25e9d639ce79cd3779e117b60e	MALE	"50-64
"	0.7209302325581395	0.06976744186046512	0.029069767441860465	0.7151162790697675	0.10465116279069768	0.0
110	247785669a51715032b120566812f2a9	FEMALE	"35-49
"	1.0144628099173554	0.15289256198347106	0.006198347107438017	1.0268595041322315	0.15289256198347106	0.0
111	4687f84cb54bda94350da7f67e51a823	FEMALE	"35-49
"	0.8391521197007481	0.15835411471321695	0.006234413965087282	0.8229426433915212	0.15336658354114713	0.0
112	88d1f93972e3c4462b85bc2fa7a9eaae	MALE	"50-64
"	1.9903846153846154	0.18269230769230768	0.009615384615384616	2.0576923076923075	0.28846153846153844	0.0
113	16ff60e6cd1df70dcfb2de4755089823	MALE	"25-34
"	0.6023316062176166	0.09326424870466321	0.018134715025906734	0.6010362694300518	0.07253886010362694	0.0
114	fa294b42e0f15881bbb29812b5f51be8	FEMALE	"18-24
"	0.8309002433090025	0.26034063260340634	0.049878345498783457	0.8272506082725061	0.2384428223844282	0.0
115	025caf45aaec8db680b23464b930e8bc	FEMALE	"35-49
"	0.7328431372549019	0.11029411764705882	0.007352941176470588	0.7254901960784313	0.11642156862745098	0.0
116	2f5b4f04c75499f11f8d5bf10f1508ee	MALE	"18-24
"	0.5	0.14383561643835616	0.10273972602739725	0.5136986301369864	0.0547945205479452	0.0
117	c9eab45ae20780123384cceb6679946c	FEMALE	"35-49
"	3.0727272727272728	0.3090909090909091	0.0	3.018181818181818	0.23636363636363636	0.0
118	de0f088339eda6d3751034d06ea5845f	FEMALE	"35-49
"	0.53125	0.03125	0.0	0.53125	0.03125	0.0
119	d6f0e6c74ed8fb8972f704f046daf3e1	FEMALE	"25-34
"	0.0	0.0	0.0	0.0	0.0	0.0
120	705094019aa3bee64efd10647d102ecd	FEMALE	"25-34
"	2.2260273972602738	0.4520547945205479	0.0136986301369863	2.3219178082191783	0.3904109589041096	0.0
121	0540e2e4345d415ee85a6fc7314f4536	FEMALE	"50-64
"	1.7210526315789474	0.18421052631578946	0.010526315789473684	1.7263157894736842	0.21052631578947367	0.0
122	b84141d84804efbc9f6760f3df19b6b9	MALE	"35-49
"	0.6624040920716112	0.06649616368286446	0.0038363171355498722	0.6739130434782609	0.08056265984654731	0.0
123	255291fff1e306d3332da3464011ee91	FEMALE	"50-64
"	0.4681724845995893	0.06365503080082136	0.04004106776180698	0.4938398357289528	0.07186858316221766	0.0
124	b94c091c649fa9b7703a9f4a0ffb3304	MALE	"35-49
"	0.6371158392434988	0.06973995271867613	0.0070921985815602835	0.6465721040189125	0.08983451536643026	0.0
125	dd066409a86e37f7ba41ed32fad5fed9	FEMALE	"35-49
"	1.6666666666666667	0.1388888888888889	0.08333333333333333	1.6388888888888888	0.1111111111111111	0.0
126	9e09ba7e55b90376e332cd129de54532	FEMALE	"35-49
"	0.0	0.0	0.0	0.0	0.0	0.0
127	4f853858087bc7aedc4533f70983df45	MALE	"35-49
"	0.4596774193548387	0.07358870967741936	0.02217741935483871	0.4627016129032258	0.08064516129032258	0.0
128	5c83a98f3d8627a98496d9bbcbb97c3f	FEMALE	"18-24
"	0.587	0.179	0.316	0.584	0.052	0.0
129	d7494a26e610ec1f0b0171c755d4fef9	MALE	"50-64
"	0.9566982408660352	0.22462787550744248	0.014884979702300407	0.9891745602165088	0.2571041948579161	0.0
130	d865063bfe8c8dd59b4d542b98e028d1	FEMALE	"35-49
"	0.5166666666666667	0.08518518518518518	0.025925925925925925	0.5425925925925926	0.1	0.0
131	4df797da477178b8c07b7f67055fe1b6	MALE	"35-49
"	0.8753846153846154	0.19538461538461538	0.04923076923076923	0.8692307692307693	0.20461538461538462	0.0
132	2f13a205f26f09c92c2d16633087e5e2	MALE	"25-34
"	0.703	0.176	0.013	0.687	0.148	0.0
133	a143ec21ceafdfef310420026306c32b	FEMALE	"35-49
"	1.4508196721311475	0.11475409836065574	0.01639344262295082	1.3688524590163935	0.08196721311475409	0.0
134	46bce687f790f4688a582da097b604ef	MALE	"25-34
"	0.472	0.09	0.02	0.464	0.069	0.0
135	201f19d94e26eb3737dea8ae5141dff3	MALE	"35-49
"	0.748	0.178	0.01	0.751	0.204	0.0
136	8ce2f0ac07f7d1961e395a526ca35a3a	FEMALE	"25-34
"	0.0	0.0	0.0	0.0	0.0	0.0
137	3d363c460b501243b3cc01c8ef8c7e54	FEMALE	"25-34
"	0.745	0.185	0.031	0.732	0.15	0.0
138	6df62259a7da8075617a9ff97bb265c1	MALE	"35-49
"	1.0148247978436657	0.20080862533692723	0.01078167115902965	1.009433962264151	0.21159029649595687	0.0
139	ebfe51690037acec510b6d10d4e58ea5	MALE	"25-34
"	0.7	0.104	0.007	0.695	0.093	0.0
140	4753ee601fd03f972db901b5c335d3c0	MALE	"35-49
"	0.0	0.0	0.0	0.0	0.0	0.0
141	19a9a1af56559b5d299fae4cbac79a0f	FEMALE	"35-49
"	1.2777777777777777	0.0	0.0	1.5	0.0	0.0
142	9e9ed6f48519eee134596bbcd3274364	FEMALE	"50-64
"	0.356	0.068	0.05	0.339	0.056	0.0
143	0da3490da6546ea6fca9b9a2af035647	MALE	"18-24
"	0.71	0.219	0.033	0.694	0.186	0.0
144	1db47c5c402644d97c51e020d472dffd	FEMALE	"50-64
"	0.6187782805429864	0.08710407239819004	0.058823529411764705	0.6153846153846154	0.08484162895927602	0.0
145	05c65e6d23acd96bcabdd6dfd3ce6dd6	MALE	"35-49
"	0.6340725806451613	0.08064516129032258	0.008064516129032258	0.6401209677419355	0.0846774193548387	0.0
146	9faf9af6f25373fdc722be0e07938a00	FEMALE	"35-49
"	2.080357142857143	0.20535714285714285	0.05357142857142857	2.1607142857142856	0.24107142857142858	0.0
147	fd5b4c852ce49baef7a888198853917c	MALE	"35-49
"	0.736	0.128	0.001	0.761	0.15	0.0
148	ac9bec22ac3b5c33abd7299845283f9f	FEMALE	"65-xx
"	1.0208333333333333	0.08333333333333333	0.0	0.8958333333333334	0.041666666666666664	0.0
149	a127f04a582d64d2fc3a1d14390eccc5	FEMALE	"18-24
"	1.3365384615384615	0.18269230769230768	0.009615384615384616	1.375	0.14423076923076922	0.0
150	99e4aebbe85cd43b556eb49858542e6d	FEMALE	"35-49
"	0.6733870967741935	0.13608870967741934	0.03528225806451613	0.6804435483870968	0.14516129032258066	0.0
151	4061fe4e70fa836d2e5810165166ddcb	FEMALE	"35-49
"	1.3755555555555556	0.18	0.008888888888888889	1.3466666666666667	0.19555555555555557	0.0
152	1e51e1f0ccf130be68b42fdaf201f40e	MALE	"25-34
"	0.8056628056628057	0.20077220077220076	0.01673101673101673	0.8314028314028314	0.1891891891891892	0.0
153	2aef5fe58e8206aefd313324178696c9	FEMALE	"25-34
"	3.4285714285714284	0.4523809523809524	0.09523809523809523	3.4047619047619047	0.4166666666666667	0.0
154	dd44957ee74db121a397cab2b4080379	MALE	"25-34
"	0.775886524822695	0.17446808510638298	0.015602836879432624	0.7631205673758865	0.14326241134751774	0.0
155	becac0d89a5fe1fd565ace075ad52740	FEMALE	"35-49
"	0.6459459459459459	0.07567567567567568	0.02972972972972973	0.6378378378378379	0.05945945945945946	0.0
156	2c3b9d59ebd9cb7abe4665754b1dbd9c	FEMALE	"50-64
"	0.35496957403651114	0.06288032454361055	0.06896551724137931	0.372210953346856	0.04766734279918864	0.0
157	39fbe20fc952cd15ad7c963a9d7f01a5	MALE	"18-24
"	0.23785166240409208	0.09846547314578005	0.030690537084398978	0.22250639386189258	0.0639386189258312	0.0
158	ffe80a44666c1d12f61d0ad47499eb1e	MALE	"50-64
"	1.1571428571428573	0.1357142857142857	0.014285714285714285	1.2	0.12857142857142856	0.0
159	fe3e3e680ba647137f5b47fa931072b3	MALE	"35-49
"	0.9446870451237264	0.18922852983988356	0.010189228529839884	0.9781659388646288	0.2096069868995633	0.0
160	49d61fe719d98c6cbedbd430945336b4	MALE	"35-49
"	0.8210900473933649	0.19075829383886256	0.0071090047393364926	0.8459715639810427	0.20734597156398105	0.0
161	db0a258fa0f6e8b6e008ab9f62a4b58d	FEMALE	"35-49
"	0.7002551020408163	0.11734693877551021	0.008928571428571428	0.6607142857142857	0.10841836734693877	0.0
162	62fce7e595e9d3b9255ba68bc0ca4f67	FEMALE	"35-49
"	0.624	0.097	0.006	0.634	0.107	0.0
163	330afc0d53fa05e546fef9ec5ee76d3d	FEMALE	"25-34
"	0.7945454545454546	0.14181818181818182	0.01090909090909091	0.7945454545454546	0.12	0.0
164	fb5fbb5cef0fd5f64d031b4a39bc4dec	MALE	"35-49
"	0.655	0.1	0.003	0.665	0.13	0.0
165	1fb2a7e3c8ecb108e058848318a0f0c9	FEMALE	"25-34
"	0.9019370460048426	0.21307506053268765	0.013317191283292978	0.8922518159806295	0.162227602905569	0.0
166	4a9c6df0b335c37ef60611c592c3d154	MALE	"25-34
"	0.7218875502008032	0.1857429718875502	0.025100401606425703	0.7329317269076305	0.15562248995983935	0.0
167	491f51cc73a8136a66ecfa5349567d08	MALE	"35-49
"	0.8018181818181818	0.1509090909090909	0.005454545454545455	0.7909090909090909	0.1509090909090909	0.0
168	bf64d7a11ad98d18951a96b2bd82f4f2	FEMALE	"35-49
"	0.2377142857142857	0.054857142857142854	0.025142857142857144	0.23885714285714285	0.04914285714285714	0.0
169	b00d4a7efad641297d13e214a80a00c0	MALE	"35-49
"	0.8812121212121212	0.16727272727272727	0.019393939393939394	0.8787878787878788	0.1987878787878788	0.0
170	5b199184b468e2051dfcc8427b0d3f8f	MALE	"25-34
"	0.663	0.194	0.016	0.651	0.17	0.0
171	de7ec050322b2cb28f5f138747e937b5	MALE	"50-64
"	0.7073760580411125	0.13059250302297462	0.02781136638452237	0.7267230955259976	0.17049576783555018	0.0
172	b29383409886a8f4525b52eb55c7b2e7	MALE	"25-34
"	0.5951903807615231	0.11422845691382766	0.013026052104208416	0.6062124248496994	0.10020040080160321	0.0
173	cc999c5dca2217ae1fa0d417f33fadca	MALE	"50-64
"	0.4382716049382716	0.024691358024691357	0.006172839506172839	0.4660493827160494	0.06790123456790123	0.0
174	d922601b401d0a5c72e4e0fe232f039a	FEMALE	"18-24
"	0.6793066088840737	0.15059588299024917	0.010834236186348862	0.6446370530877573	0.10509209100758396	0.0
175	42e11d56798c7d2eeb401905fd2c43be	FEMALE	"25-34
"	0.6208333333333333	0.16770833333333332	0.013541666666666667	0.6010416666666667	0.13645833333333332	0.0
176	1d5c9e2c52e7810c9d4bab6a1ed0d73f	FEMALE	"25-34
"	0.8343711083437111	0.21046077210460773	0.0112079701120797	0.821917808219178	0.17434620174346202	0.0
177	d55a840544dcbdaa40a72afa5ed94e2f	MALE	"35-49
"	0.579	0.055	0.006	0.586	0.062	0.0
178	153a084dc32a339d356619232f3dea59	MALE	"50-64
"	1.1420233463035019	0.07782101167315175	0.0038910505836575876	1.188715953307393	0.10700389105058365	0.0
179	f09f1914be5fb34479264b1117b41508	MALE	"25-34
"	0.45	0.082	0.01	0.446	0.075	0.0
180	75470794aa1249218c8d5699018560ab	FEMALE	"50-64
"	1.0	0.14211438474870017	0.01733102253032929	1.022530329289428	0.18717504332755633	0.0
181	60d21d384ea52074f685904742b8cd4e	MALE	"35-49
"	0.4807073954983923	0.03858520900321544	0.001607717041800643	0.48392282958199356	0.04662379421221865	0.0
